,Overall Qual,Gr Liv Area,Exter Qual,Kitchen Qual,Total Bsmt SF,Garage Area,1st Flr SF,Bsmt Qual,Year Built,Garage Finish,Year Remod/Add,Fireplace Qu,Full Bath,Foundation_PConc,Mas Vnr Area,Heating QC,Neighborhood_NridgHt,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Open Porch SF,Exterior 2nd_VinylSd,Wood Deck SF,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Garage Qual,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Garage Cond,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,2nd Flr SF,MS SubClass_C030,Electrical,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Bsmt Cond,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,Neighborhood_OldTown,House Style_2Story,House Style_1.5Fin,Exterior 1st_Wd Sdng,Bsmt Unf SF,Neighborhood_NAmes,Neighborhood_IDOTRR,MS SubClass_C050,Neighborhood_Edwards,Exterior 2nd_Wd Sdng,Exterior 1st_CemntBd,Lot Config_CulDSac,Fence,Exterior 2nd_CmentBd,Neighborhood_Somerst,Exterior 1st_MetalSd,Exterior 2nd_MetalSd,Bedroom AbvGr,Enclosed Porch,Neighborhood_BrkSide,Screen Porch,Neighborhood_Sawyer,Exterior 1st_AsbShng,MS Zoning_C (all),Functional,Kitchen AbvGr,Condition 1_Artery,Foundation_Slab,Neighborhood_Timber,MS SubClass_C160,Exterior 1st_HdBoard,Condition 1_Feedr,Bldg Type_Twnhs,Neighborhood_MeadowV,Bldg Type_2fmCon,Condition 1_Norm,Exterior 2nd_AsbShng,MS SubClass_C190,Sale Type_COD,Condition 1_PosN,MS Zoning_FV,Bldg Type_1Fam,Bldg Type_Duplex,MS SubClass_C090,Exterior 2nd_HdBoard,MS SubClass_C120
543,7,2295,3,3,1095.0,590.0,1166,4,1992,2,2000,3,2,1,0.0,4,0,728.0,1,1,0,0,1,1,0,6,0,69.0,40,0,0,0,13346,2,2,3,1.0,1,0,0,3,1,0,0,1,1129,0,4,1,0,0,3,0,1,0,0,1,0,0,367.0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
544,4,1798,2,2,1075.0,342.0,1156,3,1900,1,1950,0,2,1,0.0,4,0,0.0,1,1,1,0,0,0,0,1,0,57.0,0,0,0,0,9639,3,0,3,0.0,1,1,0,3,0,0,0,1,642,0,4,0,0,0,3,0,1,0,1,1,0,0,1075.0,0,0,0,0,0,0,0,3,0,0,1,1,4,160,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545,7,1620,2,3,1620.0,578.0,1620,3,1967,1,1967,4,2,0,0.0,4,0,603.0,1,1,0,0,1,0,1,5,0,69.0,62,0,0,0,15387,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,723.0,0,0,0,0,0,0,1,0,0,0,0,0,4,192,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
546,5,1216,2,2,1216.0,336.0,1216,3,1955,2,1955,0,1,0,0.0,2,0,288.0,1,1,0,0,1,0,1,3,0,75.0,0,0,0,0,10050,3,2,3,1.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,928.0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
547,5,1344,2,2,896.0,240.0,896,4,1936,1,1950,0,1,0,0.0,3,0,0.0,1,1,1,0,0,0,0,1,0,69.0,114,0,200,0,6240,3,2,2,0.0,0,1,0,3,0,0,0,1,448,0,3,0,0,1,3,0,1,0,0,0,1,0,896.0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
548,5,1159,2,2,747.0,288.0,747,3,1925,1,1950,0,1,1,0.0,2,0,0.0,1,1,1,0,0,0,0,1,1,45.0,0,1,84,0,7506,3,0,2,0.0,0,0,0,3,0,0,0,1,412,0,4,1,0,0,3,0,1,0,1,0,1,0,747.0,0,0,1,0,0,0,0,0,0,0,0,0,3,96,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
549,4,1056,2,2,1056.0,384.0,1056,3,1966,1,1966,0,1,0,0.0,2,0,1056.0,1,1,1,0,0,0,1,3,0,69.0,42,0,0,0,8900,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
550,5,1216,2,2,832.0,336.0,832,3,1947,1,1950,0,1,0,0.0,2,0,442.0,1,1,1,0,0,0,1,3,0,80.0,0,0,158,0,8480,3,2,3,0.0,0,0,0,3,0,0,0,1,384,0,4,1,0,0,3,0,0,0,0,0,1,0,390.0,1,0,1,0,0,0,0,0,0,0,1,1,2,102,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
551,6,1158,2,2,862.0,208.0,950,3,1929,2,1950,4,1,0,0.0,2,0,0.0,1,1,0,0,0,0,0,1,0,50.0,0,0,0,0,6000,3,2,3,0.0,0,1,0,3,0,0,0,1,208,0,4,0,0,1,3,1,1,0,0,0,1,0,862.0,0,0,1,0,0,0,0,0,0,0,0,0,3,112,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
552,8,1538,3,3,1538.0,484.0,1538,4,2005,2,2005,0,2,1,148.0,4,0,769.0,3,0,0,0,1,0,0,6,1,74.0,40,1,146,0,8847,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,769.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
553,5,1143,2,2,1143.0,308.0,1143,3,1959,2,1959,0,1,0,150.0,2,0,856.0,1,0,0,0,1,0,1,4,0,69.0,0,0,0,0,8050,2,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,125.0,1,0,0,0,0,0,0,4,0,0,1,1,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,4,872,2,2,858.0,480.0,872,3,1971,1,1971,0,1,0,0.0,2,0,0.0,1,1,1,0,0,0,1,1,0,70.0,0,0,0,0,8294,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,858.0,1,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
555,6,1406,2,1,319.0,0.0,1035,3,1920,0,1950,0,1,0,0.0,2,0,0.0,1,1,0,0,0,0,1,1,0,69.0,144,0,0,0,7920,2,0,0,0.0,0,1,0,0,0,0,0,1,371,0,3,0,1,0,3,0,1,0,0,0,1,0,319.0,0,1,1,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
556,6,1324,3,3,1324.0,430.0,1324,4,2005,3,2005,0,2,1,0.0,4,0,0.0,1,1,0,0,1,0,0,1,1,100.0,23,1,36,0,18494,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1324.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
557,5,904,2,2,876.0,408.0,904,3,1966,1,1966,0,1,1,41.0,2,0,0.0,1,0,0,0,1,0,0,1,0,69.0,0,0,0,0,7162,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,876.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
558,7,2080,3,3,1276.0,282.0,1276,4,1926,1,2004,4,1,0,0.0,4,0,0.0,1,1,1,0,0,0,0,1,0,53.0,0,0,0,0,10918,3,2,3,0.0,1,0,0,3,0,0,0,0,804,0,4,1,0,1,3,0,1,0,0,1,0,0,1276.0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,145,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
559,6,848,3,3,848.0,420.0,848,4,2004,2,2004,4,1,1,169.0,4,0,662.0,2,0,0,0,1,0,0,6,1,37.0,0,1,140,0,4435,3,2,3,1.0,0,1,0,3,0,1,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
560,4,1788,2,2,1104.0,304.0,1104,3,1957,1,1989,3,1,0,0.0,4,0,0.0,3,1,0,0,1,0,1,1,0,69.0,0,0,120,0,11250,3,2,3,1.0,0,0,0,3,0,0,0,1,684,0,3,1,0,0,3,0,1,0,0,0,1,1,1104.0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
561,6,1344,2,3,819.0,525.0,1344,3,1958,2,1958,4,1,0,541.0,3,0,111.0,1,0,0,0,0,0,1,6,0,69.0,118,0,0,0,14375,2,2,3,0.0,0,0,0,3,0,1,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,354.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,233,0,0,0,7,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
562,5,2256,2,1,840.0,0.0,1128,3,1910,0,1950,0,2,0,0.0,1,0,0.0,2,1,0,0,0,0,0,1,0,100.0,18,0,0,0,9045,3,0,0,0.0,0,1,0,0,0,0,0,1,1128,0,2,0,1,1,3,0,1,0,1,1,0,0,840.0,0,0,0,0,0,0,0,0,0,0,1,1,4,18,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
563,6,2060,3,2,1151.0,521.0,1164,4,1988,1,1989,3,2,1,268.0,2,0,831.0,1,0,0,0,1,1,0,6,0,97.0,228,0,0,0,10029,2,2,3,0.0,1,0,0,3,0,1,0,1,896,0,4,1,0,0,3,0,1,0,0,1,0,0,320.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,192,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
564,6,1337,3,3,1405.0,511.0,1337,4,1998,3,1999,0,2,1,0.0,4,0,266.0,1,1,0,0,1,0,0,6,0,34.0,68,0,144,0,4060,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1139.0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
565,6,1165,2,2,1127.0,490.0,1165,3,1966,2,1966,0,1,0,183.0,2,0,312.0,4,0,0,0,1,0,1,3,0,82.0,129,0,0,0,9020,3,2,4,1.0,1,0,0,4,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,276.0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
566,5,1320,2,2,1164.0,564.0,1320,3,1966,2,1966,2,1,0,97.0,4,0,328.0,3,0,0,0,1,0,1,2,1,96.0,68,1,160,0,11777,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,285.0,0,0,0,0,0,0,0,0,0,0,0,0,3,240,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
567,7,1535,3,3,1517.0,532.0,1535,4,2004,2,2004,0,2,1,168.0,4,1,2.0,1,0,0,0,1,0,0,6,1,70.0,0,1,0,0,10171,2,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1515.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
568,7,2044,2,2,738.0,489.0,1277,4,1980,1,1988,3,2,0,280.0,2,0,0.0,2,0,0,0,1,1,1,1,0,80.0,73,0,28,0,10400,3,2,3,0.0,1,0,0,3,0,1,0,1,767,0,4,1,0,0,3,0,1,0,0,1,0,0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
569,4,1136,2,2,704.0,336.0,624,3,1929,1,1950,0,1,1,0.0,4,0,80.0,1,1,1,0,0,0,0,4,0,52.0,365,0,0,0,6240,3,2,3,0.0,0,1,0,3,0,0,0,1,512,0,4,0,0,0,3,0,1,0,0,0,1,0,624.0,0,0,1,0,0,0,0,0,0,0,1,1,2,80,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
570,6,1299,2,3,1001.0,486.0,1299,4,1979,2,1979,1,2,0,0.0,2,0,1001.0,3,1,0,0,0,0,1,6,0,69.0,0,0,84,0,12150,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,2,222,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
571,8,1441,3,3,776.0,492.0,764,4,1999,1,2000,0,2,1,456.0,4,0,0.0,1,0,1,0,0,0,0,1,0,24.0,0,0,206,0,2645,3,2,3,0.0,1,0,0,3,0,1,0,1,677,0,4,0,0,0,3,0,1,0,0,1,0,0,776.0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
572,5,1630,2,2,1073.0,649.0,1630,3,1953,1,1953,3,2,0,0.0,2,0,587.0,1,1,1,0,0,0,1,3,0,69.0,64,0,0,0,22692,2,1,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,486.0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
573,7,1641,2,4,728.0,546.0,832,3,1925,1,1990,4,1,0,0.0,4,0,16.0,1,1,1,0,0,0,0,2,0,60.0,0,0,0,0,9600,3,2,2,0.0,1,1,0,3,0,0,0,1,809,0,4,0,0,1,4,0,1,0,1,1,0,1,712.0,0,0,0,0,1,0,0,0,0,0,0,0,3,234,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
574,5,1629,2,2,928.0,482.0,928,4,1997,3,1998,3,2,1,0.0,3,0,791.0,1,1,0,0,1,1,0,6,1,74.0,34,1,212,0,13830,2,2,3,0.0,1,0,0,3,0,0,0,1,701,0,4,1,0,0,3,0,1,0,0,1,0,0,137.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
575,6,848,3,3,848.0,420.0,848,4,2003,3,2004,0,1,1,170.0,4,0,685.0,3,0,0,0,1,0,0,6,1,69.0,0,1,140,0,4435,3,2,3,1.0,0,1,0,3,0,1,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,163.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
576,6,816,3,2,816.0,432.0,816,3,1930,1,2007,0,1,0,0.0,4,0,538.0,3,1,1,0,0,0,0,5,0,69.0,0,0,0,0,5890,3,2,3,0.0,0,1,0,3,0,0,0,1,0,1,4,0,0,1,3,0,1,0,0,0,0,1,278.0,0,1,0,0,1,0,0,0,0,0,0,0,2,96,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
577,5,1097,2,2,1097.0,672.0,1097,4,1994,1,1995,0,1,1,0.0,4,0,0.0,1,1,0,0,1,0,0,1,1,112.0,64,1,392,0,10859,3,2,3,0.0,1,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1097.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
578,8,1652,3,4,1494.0,499.0,1652,4,2000,2,2000,0,2,1,0.0,4,0,1196.0,3,1,0,0,1,0,0,6,0,41.0,48,0,96,0,5330,3,2,3,1.0,0,0,0,3,0,0,1,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,298.0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
579,4,1768,2,2,1768.0,0.0,1768,3,1968,0,1968,0,2,0,0.0,2,0,0.0,1,1,0,0,0,0,1,1,0,72.0,0,0,0,0,10778,3,2,0,0.0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,3,0,1,0,0,0,0,0,1768.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
580,4,1152,2,2,0.0,0.0,1152,0,1955,0,1955,0,2,0,58.0,2,0,0.0,0,0,0,0,0,0,0,0,0,74.0,0,0,0,0,6845,3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
581,2,810,1,2,0.0,280.0,810,0,1910,1,1950,0,1,0,0.0,2,0,0.0,0,1,1,0,0,0,1,0,0,109.0,24,0,119,0,21780,3,0,3,0.0,0,0,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
582,7,1358,3,3,1350.0,484.0,1358,4,2007,2,2008,4,2,1,176.0,4,1,876.0,1,0,0,0,1,0,0,6,1,80.0,26,1,192,1,10307,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,474.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
583,6,1216,2,2,1216.0,402.0,1216,5,1998,1,1998,0,2,1,116.0,4,0,897.0,1,0,0,0,1,0,0,6,1,32.0,125,1,0,0,4500,3,2,3,1.0,0,1,1,3,0,1,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,319.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
584,6,1638,2,3,967.0,384.0,967,3,1957,1,1957,0,2,0,327.0,3,0,0.0,1,0,1,0,0,0,1,1,0,75.0,21,0,0,0,9060,3,2,3,0.0,0,1,0,3,0,1,0,1,671,0,4,0,0,0,3,0,1,0,0,0,1,0,967.0,0,1,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
585,7,1252,3,3,600.0,462.0,624,4,1999,1,2000,0,2,1,212.0,4,0,510.0,1,0,1,0,0,0,0,4,0,24.0,48,0,0,0,2160,3,2,3,1.0,1,0,0,3,0,1,0,1,628,0,4,0,0,0,3,0,1,0,0,1,0,0,90.0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
586,5,883,2,2,828.0,698.0,883,4,1992,1,1993,2,1,1,0.0,2,0,718.0,3,1,1,0,0,0,0,6,0,70.0,32,0,100,0,7669,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
587,5,874,2,2,864.0,288.0,874,3,1968,2,1968,0,1,0,0.0,2,0,510.0,1,1,0,0,1,0,1,4,0,62.0,0,0,33,0,9858,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,354.0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
588,7,1710,2,2,576.0,480.0,902,3,1921,1,1950,0,2,0,0.0,3,0,0.0,1,1,1,0,0,0,0,1,0,50.0,11,0,12,0,10300,2,2,3,0.0,0,1,0,3,0,0,0,1,808,0,4,0,0,1,3,0,1,0,1,1,0,0,576.0,0,0,0,0,0,0,0,4,0,0,0,0,3,64,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,8,1836,3,3,1836.0,517.0,1836,4,2008,3,2009,4,2,1,288.0,4,0,0.0,1,0,0,1,1,0,0,1,1,65.0,175,1,0,0,8125,3,2,3,0.0,0,0,1,3,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1836.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
590,5,1092,2,2,1092.0,299.0,1092,3,1957,3,1957,3,1,0,0.0,2,0,895.0,1,1,0,0,1,0,1,3,0,69.0,0,0,268,0,14850,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,3,0,1,0,0,0,0,1,197.0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,122,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
591,7,1241,3,3,1241.0,569.0,1241,4,2006,3,2007,0,1,1,0.0,4,0,1106.0,1,1,0,1,1,0,0,6,1,35.0,116,1,0,0,4274,2,2,3,1.0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,135.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
592,6,1334,2,2,1350.0,630.0,1334,4,1977,2,1977,3,2,0,360.0,2,0,686.0,1,0,0,0,1,0,1,5,0,80.0,16,0,0,0,9650,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,664.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
593,6,1429,2,3,1144.0,572.0,1429,3,1960,1,1987,4,1,0,85.0,4,0,594.0,1,0,0,0,1,0,1,4,0,69.0,110,0,216,0,14585,2,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,1,331.0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
594,8,1566,3,3,1566.0,750.0,1566,4,2008,2,2008,0,2,1,36.0,4,0,1078.0,3,0,0,0,1,0,0,6,1,75.0,168,1,144,1,9000,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,488.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
595,7,2288,2,3,908.0,520.0,1316,4,1977,2,1992,3,1,1,283.0,4,0,432.0,1,0,0,0,1,1,0,6,0,69.0,72,0,321,0,13774,2,2,3,0.0,2,0,1,3,0,1,0,0,972,0,4,1,0,0,3,0,1,0,0,1,0,0,476.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,156,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
596,9,1709,3,3,1698.0,506.0,1709,5,1999,3,2000,3,2,1,60.0,4,0,1238.0,3,0,0,0,1,0,0,6,0,50.0,65,0,97,0,5119,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,460.0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
597,8,1721,3,3,1721.0,554.0,1721,4,2005,2,2005,0,2,1,210.0,4,1,119.0,1,0,0,0,1,0,0,6,1,71.0,27,1,168,0,9254,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1602.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
598,8,1254,3,3,1254.0,810.0,1254,4,2008,2,2008,0,2,1,140.0,4,0,872.0,3,0,0,0,1,0,0,6,1,95.0,92,1,168,0,10324,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
599,5,1350,2,3,576.0,627.0,864,3,1941,1,1973,0,1,0,0.0,3,0,336.0,1,1,0,0,0,0,0,5,0,63.0,0,0,0,0,8375,3,0,3,1.0,1,0,0,3,0,0,0,1,486,0,4,1,0,1,3,0,1,0,0,0,1,1,240.0,0,0,1,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
