,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Year Remod/Add,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,MS SubClass_C060,Foundation_CBlock,Lot Frontage,Mas Vnr Type_Stone,Lot Area,Half Bath,Roof Style_Hip,Mas Vnr Type_BrkFace,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Land Contour_HLS
1058,6522.0,8,31,40.459016393442624,3,2007,1,1728.0,4,0,0,0,0,0,105.0,1,13693,1,1,0,0,0,0,0
1059,3908.0,7,27,37.68181818181818,3,2007,1,988.0,1,0,0,0,0,0,51.0,0,3635,0,1,1,0,0,0,0
1060,4824.0,9,30,34.5,4,2009,1,1021.0,4,0,0,1,0,0,84.0,1,10933,1,1,0,0,0,0,0
1061,3244.0,7,24,34.5,3,2003,1,699.0,2,1,0,0,0,0,65.0,0,8450,0,0,0,0,0,0,0
1062,2140.0,6,24,30.33225806451613,2,1950,0,574.0,1,1,0,0,0,1,60.0,0,8550,0,0,0,0,0,0,0
1063,3910.0,7,28,40.459016393442624,3,2005,1,1201.0,2,0,0,1,0,0,95.0,0,12182,0,0,1,0,0,0,0
1064,2871.0,4,23,29.921052631578952,2,1995,0,0.0,1,1,1,0,0,0,51.0,0,6120,0,0,0,0,1,0,0
1065,2881.0,4,18,30.33225806451613,2,1996,0,0.0,1,1,1,0,0,1,60.0,0,10800,0,0,0,0,0,0,0
1066,4782.0,6,20,31.02439024390244,2,1976,0,0.0,1,1,0,0,0,1,69.0,0,12760,0,0,0,0,0,0,0
1067,3311.0,6,25,34.913793103448285,2,1994,1,0.0,1,1,0,0,1,0,69.0,0,7655,1,0,0,0,0,0,0
1068,2832.0,6,21,29.607361963190183,2,1994,0,283.0,1,1,1,0,0,1,60.0,0,10560,1,0,0,0,0,0,0
1069,3937.0,6,26,34.913793103448285,2,2003,1,0.0,1,1,0,0,1,0,60.0,0,7500,1,0,0,0,0,0,0
1070,3725.0,7,28,34.913793103448285,3,2001,1,0.0,1,0,0,0,1,0,69.0,0,9505,1,0,1,0,0,1,0
1071,2446.0,5,20,30.33225806451613,2,1962,0,784.0,3,1,0,0,0,1,69.0,0,10205,0,0,0,0,0,0,0
1072,3512.0,8,28,36.49230769230768,3,2004,1,851.0,3,1,0,0,0,0,45.0,0,4379,0,0,0,0,0,0,0
1073,2592.0,5,25,29.607361963190183,2,1950,0,507.0,2,1,1,0,0,1,65.0,0,7800,0,0,0,0,0,0,0
1074,3150.0,4,11,28.17021276595745,2,1955,0,133.0,1,0,0,0,0,1,92.0,0,12108,0,0,1,1,0,0,0
1075,2459.0,5,22,30.33225806451613,2,2002,0,588.0,1,0,0,0,0,1,70.0,0,7000,0,0,1,0,0,0,0
1076,3271.0,6,26,29.921052631578952,2,2000,0,0.0,1,1,1,0,0,0,64.0,0,13053,1,0,0,0,1,0,0
1077,3921.0,6,23,29.5625,2,1950,1,423.0,1,1,1,0,0,0,60.0,0,8400,0,0,0,0,0,0,0
1078,2083.0,4,21,29.607361963190183,2,2000,0,0.0,1,1,1,0,0,1,50.0,0,6000,0,0,0,0,0,0,0
1079,3107.0,6,25,29.921052631578952,2,1950,0,52.0,1,1,1,0,0,0,69.0,0,6240,1,0,0,0,1,0,0
1080,3648.0,6,24,30.33225806451613,2,1960,0,639.0,4,0,0,0,0,1,141.0,1,31770,0,1,0,0,0,0,0
1081,5462.0,10,31,40.459016393442624,4,2008,1,1280.0,3,0,0,1,1,0,96.0,1,12474,1,0,0,0,0,1,0
1082,2690.0,5,26,30.33225806451613,3,2007,0,607.0,1,1,0,0,0,1,80.0,0,9600,0,0,0,0,0,0,0
1083,2668.0,6,27,35.43661971830985,3,2000,0,0.0,1,1,1,0,0,0,64.0,0,8574,0,0,0,0,1,0,0
1084,5449.0,9,30,40.459016393442624,4,2007,1,1375.0,4,0,0,0,0,0,104.0,0,14418,0,1,1,0,0,0,0
1085,4659.0,7,25,33.87356321839081,2,1988,0,929.0,3,0,0,0,0,1,80.0,0,10400,0,0,1,0,0,0,0
1086,2764.0,6,23,35.43661971830985,2,1995,0,0.0,1,1,1,0,0,0,63.0,0,15564,0,0,0,0,1,0,0
1087,4705.0,8,30,39.42105263157895,3,2005,1,16.0,4,0,0,0,1,0,101.0,1,13543,1,0,0,0,0,1,1
1088,1684.0,5,16,29.921052631578952,2,1950,0,784.0,1,1,0,0,0,0,50.0,0,6130,0,0,0,1,1,0,0
1089,945.0,2,11,29.607361963190183,2,1950,0,0.0,0,1,1,0,0,0,50.0,0,5925,0,0,0,0,1,0,0
1090,4158.0,7,25,33.814814814814824,2,1950,0,0.0,2,1,0,0,0,1,69.0,0,24090,0,0,0,0,0,0,0
1091,3826.0,6,24,30.33225806451613,2,1953,0,1285.0,1,0,0,0,0,1,80.0,1,9600,0,1,0,0,0,0,0
1092,3794.0,7,24,34.5,3,2002,1,0.0,1,0,0,0,1,0,65.0,0,8158,1,0,1,0,0,0,0
1093,1997.0,5,21,29.5625,2,1950,0,0.0,1,1,1,0,0,0,50.0,0,5220,0,0,0,0,1,0,0
1094,2300.0,5,20,28.17021276595745,2,1990,0,167.0,1,1,1,0,0,1,60.0,0,8172,0,1,0,0,0,0,0
1095,2807.0,6,25,30.33225806451613,2,1956,0,616.0,1,0,0,0,0,1,72.0,0,9000,0,0,1,0,0,0,0
1096,2715.0,6,23,29.990990990990987,2,1978,0,209.0,1,0,0,0,1,1,74.0,0,7844,1,1,1,0,0,0,0
1097,2681.0,4,21,28.17021276595745,2,1950,0,0.0,2,1,1,0,0,1,60.0,0,9084,0,0,0,0,0,0,0
1098,1838.0,4,7,29.607361963190183,2,2000,0,0.0,0,1,0,0,0,0,60.0,0,10800,0,0,0,1,1,0,0
1099,3539.0,7,24,34.5,3,2006,1,0.0,3,1,0,0,0,0,74.0,0,8556,0,0,0,0,0,0,0
1100,2651.0,5,22,29.990990990990987,2,1962,0,36.0,1,0,1,0,0,1,70.0,0,9100,0,1,1,0,0,0,0
1101,3912.0,5,20,30.33225806451613,2,1968,0,0.0,1,1,1,0,0,1,63.0,0,8668,0,0,0,0,0,0,0
1102,2893.0,5,18,28.17021276595745,2,1950,0,1078.0,2,1,0,0,0,1,70.0,0,11767,0,0,0,0,0,0,0
1103,3851.0,7,24,34.5,3,2005,1,712.0,3,0,0,0,0,0,70.0,0,8400,0,0,1,0,0,0,0
1104,3147.0,8,24,36.0,3,1980,0,807.0,4,1,0,0,0,1,40.0,0,3874,0,0,0,0,0,0,0
1105,3013.0,6,25,34.913793103448285,2,1994,1,705.0,1,0,0,0,0,0,69.0,0,8076,0,0,1,0,0,0,0
1106,3687.0,7,23,30.33225806451613,2,1999,0,242.0,3,0,0,0,0,1,93.0,0,10090,0,0,1,0,0,1,0
1107,1920.0,4,24,28.17021276595745,2,1958,0,690.0,2,1,1,0,0,1,67.0,0,8877,0,0,0,0,0,0,0
1108,4178.0,7,24,34.5,3,2007,1,56.0,1,0,0,0,0,0,85.0,1,11058,0,0,0,0,0,0,0
1109,3303.0,6,25,29.607361963190183,2,2000,0,0.0,1,1,1,0,0,0,60.0,0,10800,0,0,0,0,1,0,0
1110,3687.0,7,28,34.913793103448285,3,2006,1,0.0,3,1,0,1,0,0,59.0,0,10936,1,0,0,0,0,0,0
1111,2598.0,6,28,34.5,3,2006,1,0.0,1,1,0,1,1,0,65.0,0,8461,1,0,0,0,0,0,0
1112,2233.0,5,19,25.6231884057971,1,2004,0,0.0,1,1,1,0,0,0,60.0,0,7518,0,0,0,0,1,0,0
1113,3146.0,7,28,34.913793103448285,3,2003,1,0.0,1,1,0,0,1,0,69.0,0,8010,1,0,0,0,0,1,0
1114,2772.0,5,25,30.33225806451613,2,1966,0,602.0,3,0,0,0,0,1,69.0,0,10050,0,0,1,0,0,0,0
1115,3068.0,8,22,39.42105263157895,3,1988,0,248.0,4,1,0,0,0,1,38.0,0,4740,0,0,0,0,0,0,0
1116,2502.0,5,20,29.607361963190183,3,1980,0,0.0,1,1,1,0,0,0,60.0,0,6978,0,0,0,0,1,0,0
1117,7229.0,10,30,38.60416666666666,4,2002,1,1282.0,4,0,0,0,0,0,69.0,0,11400,1,1,1,0,0,0,0
1118,2429.0,6,21,30.33225806451613,3,1998,0,708.0,1,1,0,0,0,1,66.0,0,9240,0,1,0,0,0,0,0
1119,2575.0,7,21,31.882352941176467,2,1978,0,632.0,1,1,0,0,0,1,24.0,0,2304,0,0,0,0,0,0,0
1120,3128.0,5,20,35.43661971830985,2,1950,1,319.0,2,1,1,0,0,0,54.0,0,7223,0,1,0,0,0,0,0
1121,2482.0,6,23,31.0,2,1994,1,338.0,1,1,1,0,0,0,69.0,0,3612,1,0,0,0,0,0,0
1122,4182.0,7,31,33.87356321839081,3,1988,0,983.0,2,0,0,0,0,1,63.0,0,12680,0,0,1,0,0,0,0
1123,3339.0,7,24,34.913793103448285,2,1990,1,637.0,4,1,0,0,0,0,85.0,0,10176,1,0,0,0,0,0,0
1124,2441.0,5,21,34.5,2,1976,0,483.0,3,1,1,0,0,1,55.0,0,10780,0,0,0,0,0,0,0
1125,1780.0,3,12,30.33225806451613,2,1950,0,0.0,0,0,1,0,0,0,69.0,0,8544,0,0,1,0,0,0,0
1126,3706.0,7,25,36.49230769230768,2,2001,1,681.0,1,0,0,0,1,0,79.0,0,10646,1,0,1,0,0,0,0
1127,3591.0,6,25,30.33225806451613,3,2005,0,0.0,1,0,0,0,0,1,80.0,0,8400,1,0,1,0,0,0,0
1128,2233.0,5,22,30.33225806451613,2,1991,0,741.0,1,1,0,0,0,1,85.0,0,15428,0,1,0,0,0,0,0
1129,3894.0,8,29,36.49230769230768,3,2006,1,0.0,1,1,0,1,0,0,81.0,0,11216,0,0,0,0,0,0,0
1130,3845.0,6,22,33.87356321839081,2,1999,0,663.0,1,0,0,0,0,1,78.0,0,10140,1,1,1,0,0,0,0
1131,4787.0,6,26,27.41666666666667,2,1973,0,837.0,1,1,0,0,0,1,42.0,0,3964,1,0,0,0,0,0,0
1132,4418.0,8,28,40.459016393442624,3,2006,1,0.0,1,0,0,0,0,0,98.0,1,11428,0,0,0,0,0,0,0
1133,3682.0,7,24,33.87356321839081,2,1988,0,394.0,1,0,0,0,1,1,80.0,0,10421,1,0,1,0,0,0,0
1134,4147.0,7,23,29.607361963190183,2,1987,1,0.0,1,1,0,0,0,0,75.0,0,13500,0,0,0,0,0,0,0
1135,2968.0,6,20,33.87356321839081,2,1969,0,955.0,3,0,0,0,0,1,75.0,0,9000,0,0,1,0,0,0,0
1136,3545.0,8,28,39.42105263157895,3,2007,1,945.0,3,0,0,1,0,0,60.0,0,8089,0,0,1,0,0,0,1
1137,2175.0,6,16,28.17021276595745,2,1975,0,945.0,4,0,0,0,0,1,35.0,0,9400,0,0,1,1,0,0,0
1138,3017.0,6,24,36.49230769230768,3,2000,1,417.0,1,0,1,0,0,0,24.0,0,2117,1,0,1,0,0,0,0
1139,5018.0,6,28,36.49230769230768,3,2004,1,0.0,3,0,0,0,1,0,85.0,0,10625,1,0,1,0,0,1,0
1140,5014.0,8,29,36.49230769230768,3,1998,1,901.0,2,1,0,0,1,0,106.0,0,8413,1,0,0,0,0,0,0
1141,5499.0,10,27,29.607361963190183,4,2000,0,0.0,1,1,1,0,0,0,75.0,0,13500,1,0,0,0,1,0,0
1142,5724.0,8,28,37.70588235294117,3,1980,0,1733.0,4,0,0,0,0,1,69.0,0,15676,0,0,1,0,0,0,0
1143,5072.0,7,27,38.60416666666666,3,1995,1,565.0,1,0,0,0,1,0,82.0,0,9950,1,0,1,0,0,0,0
1144,3895.0,6,24,29.990990990990987,2,2002,0,126.0,4,0,0,0,0,1,39.0,0,15410,0,1,0,0,0,0,0
1145,1566.0,5,21,29.921052631578952,2,1950,0,616.0,1,1,1,0,0,1,50.0,0,6000,0,0,0,0,0,0,0
1146,2722.0,6,26,34.913793103448285,2,1998,1,0.0,1,1,0,0,1,0,63.0,0,8402,1,0,0,0,0,0,0
1147,6011.0,8,28,40.459016393442624,3,2004,1,1124.0,1,0,0,0,0,0,85.0,0,10655,0,0,1,0,0,0,0
1148,2100.0,5,21,30.33225806451613,2,1958,0,456.0,1,1,0,0,0,1,70.0,0,10150,0,0,0,0,0,0,0
1149,4246.0,7,24,34.5,3,2006,1,24.0,3,0,0,1,0,0,84.0,0,10084,0,0,1,0,0,0,0
1150,3481.0,7,24,34.5,3,2002,1,0.0,1,1,0,0,0,0,67.0,0,16285,0,0,0,0,0,0,0
1151,3788.0,6,24,36.49230769230768,2,1999,1,419.0,1,0,1,0,0,0,34.0,0,3230,1,0,1,0,0,0,0
1152,3744.0,6,27,35.43661971830985,2,1968,1,813.0,1,1,0,0,0,0,69.0,0,21579,0,1,0,0,0,0,0
1153,2917.0,7,24,34.5,3,2004,1,490.0,1,1,0,0,1,0,64.0,0,8320,1,0,0,0,0,0,0
1154,2484.0,4,21,30.33225806451613,2,1970,0,375.0,1,1,1,0,0,1,60.0,0,6960,0,0,0,0,0,0,0
1155,3082.0,5,28,34.913793103448285,3,2005,1,0.0,3,1,0,0,1,0,60.0,0,21930,1,0,0,0,0,1,0
1156,1896.0,5,28,31.02439024390244,3,2008,0,641.0,1,1,0,0,0,1,60.0,0,6600,0,0,0,0,0,0,0
1157,2046.0,4,12,28.17021276595745,2,1950,0,0.0,0,1,1,0,0,0,50.0,0,8405,0,0,0,0,0,0,0
1158,6774.0,9,30,34.5,3,2008,1,2085.0,4,0,0,0,0,0,91.0,1,11778,0,1,0,0,0,0,0
1159,2376.0,5,10,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,8967,0,0,0,0,1,0,0
1160,5130.0,8,30,40.459016393442624,3,2007,1,1288.0,1,0,0,1,1,0,86.0,1,10562,1,0,0,0,0,0,0
1161,3683.0,7,28,31.02439024390244,3,2002,1,1392.0,1,1,0,0,0,0,44.0,0,12864,1,0,0,0,0,0,0
1162,2906.0,5,23,33.13793103448276,2,2004,1,646.0,1,1,1,0,0,0,66.0,0,13695,1,0,0,0,0,0,0
1163,2829.0,5,20,30.33225806451613,2,1965,0,836.0,1,0,0,0,0,1,79.0,0,10289,1,1,1,0,0,0,0
1164,6610.0,10,30,40.459016393442624,4,2008,1,1767.0,4,0,0,0,0,0,105.0,1,15431,0,1,0,0,0,0,0
1165,2980.0,6,21,37.70588235294117,2,1984,1,660.0,1,1,0,0,0,0,69.0,0,11120,0,0,0,0,0,0,0
1166,3992.0,6,23,33.13793103448276,3,1993,1,261.0,3,1,0,0,0,0,73.0,0,9069,0,0,0,0,0,0,0
1167,3938.0,6,24,34.913793103448285,2,1950,0,0.0,1,0,0,0,0,1,69.0,0,47280,1,1,1,0,0,0,0
1168,2760.0,7,28,34.913793103448285,3,2003,1,0.0,1,1,0,0,1,0,63.0,0,7875,1,0,0,0,0,0,0
1169,1954.0,5,22,31.02439024390244,2,2005,0,638.0,1,1,0,0,0,1,60.0,0,6600,0,0,0,0,0,0,0
1170,6256.0,10,29,39.42105263157895,4,2006,1,0.0,4,0,0,1,1,0,66.0,0,13682,1,1,1,0,0,1,1
1171,3305.0,6,26,30.33225806451613,2,1962,0,371.0,4,0,0,0,0,1,101.0,0,9150,0,0,1,0,0,0,0
1172,2132.0,5,20,30.33225806451613,2,1967,0,432.0,1,0,0,0,0,1,65.0,0,7150,0,0,1,0,0,0,0
1173,3430.0,7,25,30.33225806451613,2,1960,0,544.0,1,0,0,0,0,1,69.0,0,12285,1,0,1,0,0,0,0
1174,4726.0,5,24,29.990990990990987,2,1974,0,306.0,2,1,0,0,0,1,102.0,0,17920,1,1,0,0,0,0,0
1175,3881.0,7,27,37.68181818181818,3,2007,1,0.0,1,0,0,0,0,0,53.0,0,3684,0,1,1,0,0,0,0
1176,2388.0,6,24,25.6231884057971,2,1950,1,121.0,1,1,1,0,0,0,62.0,0,7006,0,0,0,0,0,0,0
1177,3035.0,7,26,34.913793103448285,2,1999,1,0.0,1,1,0,0,1,0,77.0,0,8390,1,0,0,0,0,1,0
1178,1593.0,5,19,29.607361963190183,2,1996,0,0.0,1,1,0,0,0,0,50.0,0,5784,0,0,0,0,1,0,0
1179,4261.0,6,24,34.5,3,2003,1,340.0,3,0,0,0,0,0,70.0,0,9135,0,0,1,0,0,0,0
1180,3521.0,6,26,30.33225806451613,2,1950,0,196.0,2,0,0,0,0,1,78.0,0,10496,0,0,1,0,0,0,0
1181,3423.0,5,27,29.990990990990987,3,1958,0,57.0,1,1,0,0,0,1,69.0,0,13650,0,0,0,0,0,0,0
1182,2716.0,4,20,28.17021276595745,2,1963,0,132.0,1,0,1,0,0,1,67.0,1,8308,0,0,0,0,0,0,0
1183,3414.0,4,24,30.33225806451613,2,1957,0,775.0,1,0,0,0,0,1,69.0,0,9450,0,0,1,0,0,0,0
1184,3090.0,6,27,34.5,3,2006,1,24.0,1,1,0,0,0,0,78.0,0,9317,0,0,0,0,0,0,0
1185,3319.0,6,23,33.13793103448276,2,1991,0,1200.0,1,0,0,0,0,1,69.0,0,7153,0,0,1,0,0,0,0
1186,3498.0,7,24,34.5,3,2007,1,925.0,1,0,0,1,0,0,68.0,0,8814,0,0,1,0,0,0,0
1187,4388.0,7,24,36.49230769230768,3,2007,1,0.0,3,0,0,1,0,0,83.0,1,9849,0,1,0,0,0,0,0
1188,4668.0,9,26,36.770833333333336,4,2008,1,1115.0,4,0,0,0,0,0,79.0,0,14463,0,0,1,0,0,0,1
1189,2033.0,7,24,28.17021276595745,2,1950,0,0.0,1,1,0,0,0,1,50.0,0,5190,0,0,0,0,0,0,0
1190,2440.0,5,20,29.607361963190183,2,1959,0,200.0,1,0,1,0,0,1,65.0,0,9750,0,0,1,0,0,0,0
1191,2396.0,4,19,29.607361963190183,2,1950,1,250.0,1,1,1,0,0,0,50.0,0,6000,0,1,0,0,0,0,0
1192,2088.0,5,18,25.6231884057971,1,1952,0,0.0,3,1,0,0,0,1,66.0,0,8712,0,1,0,0,0,0,0
1193,3126.0,5,27,29.607361963190183,2,2009,0,780.0,1,1,1,0,0,0,69.0,0,11851,0,0,0,0,1,0,0
1194,2997.0,6,27,36.770833333333336,2,1987,0,980.0,1,0,0,0,0,1,54.0,0,13811,0,0,1,0,0,0,0
1195,3635.0,6,19,30.33225806451613,2,1963,0,384.0,1,0,0,0,0,1,83.0,0,10143,1,0,1,0,0,0,0
1196,3600.0,6,27,36.770833333333336,3,1986,0,920.0,3,0,0,0,0,1,93.0,0,18265,0,0,1,0,0,0,0
1197,3438.0,5,22,27.41666666666667,2,1976,1,874.0,1,1,0,0,0,0,44.0,0,4224,1,0,0,0,0,0,0
1198,4004.0,6,26,28.17021276595745,2,2001,0,477.0,3,1,0,0,0,1,84.0,0,12615,0,0,0,0,0,0,0
1199,4541.0,8,28,36.770833333333336,3,2003,1,1300.0,3,0,0,0,0,0,85.0,0,14536,0,1,1,0,0,0,0
1200,2926.0,6,20,31.02439024390244,2,1983,1,336.0,1,1,0,0,0,0,71.0,0,9187,1,0,0,0,0,0,0
1201,5449.0,7,27,38.60416666666666,3,1993,1,987.0,4,0,0,0,1,0,90.0,0,9900,1,0,1,0,0,0,0
1202,2843.0,7,27,34.5,3,2006,1,0.0,1,1,0,0,1,0,64.0,0,8333,1,0,0,0,0,0,0
1203,2836.0,6,25,34.913793103448285,2,1994,1,186.0,1,0,0,0,0,0,69.0,0,10147,1,0,1,0,0,1,0
1204,1959.0,5,15,29.607361963190183,2,1996,0,0.0,1,1,0,0,0,0,44.0,0,5914,0,0,0,1,1,0,0
1205,2630.0,6,28,34.5,3,2006,1,0.0,3,1,0,0,1,0,79.0,0,11646,1,0,0,0,0,0,0
1206,3503.0,7,29,36.49230769230768,3,2006,1,0.0,1,1,0,1,0,0,60.0,0,7200,0,0,0,0,0,0,0
1207,3976.0,7,25,33.87356321839081,2,1991,0,0.0,1,0,0,0,1,1,46.0,0,20544,1,0,1,0,0,0,0
1208,2846.0,5,21,29.990990990990987,2,1967,0,221.0,2,0,0,0,0,1,69.0,0,9981,0,0,1,0,0,0,0
1209,4042.0,7,29,36.49230769230768,3,2006,1,778.0,3,0,0,0,0,0,70.0,0,8251,0,0,1,0,0,0,0
1210,3728.0,7,21,33.87356321839081,2,1967,0,553.0,1,0,0,0,0,1,78.0,0,10140,0,1,1,0,0,0,0
1211,1607.0,7,16,33.0,3,1986,0,0.0,0,1,0,0,0,1,69.0,0,8239,0,0,0,0,0,0,0
1212,2542.0,7,25,29.607361963190183,2,1990,0,336.0,1,1,0,0,0,0,69.0,0,5700,1,0,0,0,1,0,0
1213,1772.0,5,21,30.33225806451613,2,1952,0,630.0,1,1,1,0,0,1,60.0,0,7200,0,0,0,0,0,0,0
1214,4174.0,8,28,34.5,3,2008,1,0.0,3,1,0,0,0,0,71.0,0,9178,0,0,0,0,0,0,0
1215,2858.0,6,23,31.882352941176467,2,1975,0,727.0,1,1,0,0,0,1,53.0,0,4043,0,0,0,0,0,0,0
1216,2679.0,5,22,27.41666666666667,2,1975,1,769.0,1,1,0,0,0,0,69.0,0,4224,0,0,0,0,0,0,0
1217,2448.0,5,21,29.990990990990987,2,1963,0,925.0,3,1,1,0,0,1,75.0,0,11235,0,0,0,0,0,0,0
1218,3520.0,7,23,33.13793103448276,2,2001,1,0.0,1,0,0,0,0,0,65.0,0,8450,0,0,1,0,0,0,0
1219,3908.0,7,23,34.913793103448285,2,1990,1,0.0,1,1,0,0,0,0,99.0,0,11851,0,0,0,0,0,0,0
1220,1714.0,4,20,29.607361963190183,2,1950,0,0.0,1,1,0,0,0,1,47.0,0,4608,0,0,0,0,0,0,0
1221,4221.0,8,29,36.49230769230768,3,2009,1,0.0,1,0,0,1,0,0,78.0,1,9262,0,0,0,0,0,0,0
1222,1235.0,5,14,29.607361963190183,2,1956,1,0.0,0,1,1,0,0,0,70.0,0,12702,0,0,0,0,0,0,0
1223,3477.0,7,27,37.68181818181818,3,2002,1,1038.0,3,0,0,0,0,0,69.0,0,2938,0,0,1,0,0,0,0
1224,3402.0,6,22,34.913793103448285,2,1964,0,550.0,3,0,0,0,0,1,160.0,0,18160,0,0,0,0,0,0,0
1225,3692.0,7,26,30.33225806451613,2,2001,0,637.0,1,0,0,0,0,1,76.0,0,11355,1,0,1,0,0,0,0
1226,2552.0,5,20,28.210526315789476,2,1972,0,350.0,1,0,1,0,0,1,21.0,0,1680,1,0,1,0,0,0,0
1227,7965.0,9,30,40.459016393442624,4,2004,1,1373.0,4,0,0,0,0,0,110.0,0,14300,1,1,1,0,0,0,1
1228,2592.0,7,28,34.5,3,2007,1,0.0,1,1,0,1,1,0,65.0,0,10616,1,0,0,0,0,1,0
1229,4380.0,9,30,40.459016393442624,4,2008,1,936.0,3,0,0,0,1,0,96.0,1,11308,1,0,0,0,0,0,0
1230,3979.0,7,24,33.87356321839081,2,1976,0,403.0,1,0,0,0,1,1,80.0,0,10480,1,1,1,0,0,0,0
1231,3321.0,8,26,39.42105263157895,3,1990,1,926.0,4,1,0,0,0,0,35.0,0,5118,0,0,0,0,0,0,1
1232,4287.0,8,29,35.43661971830985,3,2005,1,1373.0,4,0,0,0,0,0,44.0,1,3811,0,1,0,0,0,0,1
1233,3444.0,7,21,33.87356321839081,3,1983,0,747.0,2,0,0,0,0,1,69.0,0,10825,0,0,1,0,0,0,0
1234,2726.0,5,20,29.607361963190183,2,2001,0,234.0,1,1,1,0,0,0,50.0,0,5500,0,0,0,0,1,0,0
1235,2438.0,5,21,29.607361963190183,2,2002,0,0.0,1,1,1,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
1236,3531.0,7,28,33.13793103448276,3,2001,1,497.0,1,1,0,0,1,0,75.0,0,9317,1,0,0,0,0,0,0
1237,4416.0,8,28,34.5,3,2001,1,0.0,3,1,0,0,0,0,69.0,0,11838,0,1,0,0,0,0,0
1238,3579.0,8,23,36.49230769230768,3,2009,1,544.0,1,0,0,1,1,0,75.0,1,8004,1,0,0,0,0,1,0
1239,3675.0,6,24,25.6231884057971,2,1958,0,0.0,1,1,1,0,0,0,60.0,0,6876,0,0,0,0,1,0,0
1240,3631.0,7,28,34.913793103448285,3,2003,1,0.0,1,0,0,0,1,0,69.0,0,8396,1,0,1,0,0,1,0
1241,2973.0,7,24,36.770833333333336,3,2010,1,0.0,1,1,0,1,0,0,73.0,0,9803,0,0,0,0,0,0,0
1242,3445.0,8,28,40.459016393442624,3,2007,1,846.0,1,0,0,0,0,0,48.0,0,6240,0,1,1,0,0,0,0
1243,5374.0,8,26,36.770833333333336,3,1976,0,1165.0,3,1,0,0,0,1,69.0,0,15498,0,1,0,0,0,0,0
1244,3566.0,8,29,34.913793103448285,3,2002,1,651.0,1,1,0,0,1,0,69.0,0,12891,1,0,0,0,0,1,0
1245,2254.0,6,24,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,0,60.0,0,6180,0,0,0,0,1,0,0
1246,2230.0,7,25,25.6231884057971,2,1950,1,0.0,1,1,0,0,0,0,57.0,0,7449,0,0,0,0,0,0,0
1247,3198.0,3,20,29.607361963190183,2,1950,1,0.0,1,1,1,0,0,0,60.0,0,10410,0,0,0,0,0,0,0
1248,5567.0,8,27,30.33225806451613,3,1970,1,351.0,4,1,0,0,0,0,95.0,0,15865,0,0,0,0,0,0,0
1249,4890.0,6,28,28.17021276595745,3,1966,0,0.0,3,1,0,0,0,1,69.0,0,19690,0,0,0,0,0,0,0
1250,2969.0,7,28,37.68181818181818,3,2006,1,16.0,3,0,0,0,0,0,43.0,0,3182,0,0,1,0,0,0,0
1251,2543.0,7,27,29.607361963190183,2,2005,0,141.0,1,1,1,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
1252,1238.0,4,17,28.17021276595745,2,2006,0,0.0,0,1,1,0,0,1,60.0,0,11100,0,0,0,0,0,0,0
1253,2240.0,5,20,30.33225806451613,2,1958,0,532.0,3,1,0,0,0,1,70.0,0,13587,0,0,0,0,0,0,0
1254,5759.0,8,29,36.770833333333336,3,2006,1,1571.0,3,0,0,0,0,0,85.0,0,11447,1,0,1,0,0,0,0
1255,3160.0,7,24,34.5,3,2006,1,0.0,1,1,0,0,0,0,64.0,0,7242,0,0,0,0,0,0,0
1256,2922.0,5,14,33.13793103448276,2,1979,0,0.0,0,1,1,0,0,0,64.0,0,7018,0,0,0,0,0,0,0
1257,3713.0,8,28,37.70588235294117,3,1995,1,457.0,4,1,0,0,0,0,50.0,0,9466,1,0,0,0,0,0,0
1258,2934.0,5,24,30.33225806451613,2,1957,0,623.0,2,1,0,0,0,1,70.0,0,8400,1,0,0,0,0,0,0
1259,4928.0,9,31,34.5,3,2000,1,904.0,2,0,0,0,1,0,69.0,0,11050,1,1,1,0,0,0,0
1260,2710.0,4,21,25.6231884057971,2,1950,0,637.0,1,1,0,0,0,1,60.0,0,11040,1,0,0,0,0,0,0
1261,3197.0,7,28,28.17021276595745,3,2004,1,0.0,1,0,0,0,1,0,60.0,1,6931,1,0,0,0,0,1,0
1262,3325.0,6,27,34.5,3,1995,1,0.0,1,0,0,0,1,0,65.0,0,12438,1,0,1,0,0,0,0
1263,5920.0,8,28,38.60416666666666,3,1996,1,689.0,1,0,0,0,1,0,174.0,0,15138,1,0,1,0,0,0,0
1264,3951.0,6,24,33.87356321839081,2,1976,0,156.0,1,0,0,0,1,1,69.0,0,12046,1,0,1,0,0,0,0
1265,3456.0,6,24,30.33225806451613,2,1961,0,600.0,3,0,0,0,0,1,100.0,0,9600,0,1,1,0,0,0,0
1266,4109.0,8,28,34.5,3,2002,1,932.0,2,0,0,0,1,0,90.0,0,11367,1,0,1,0,0,0,0
1267,4555.0,5,24,35.43661971830985,2,1956,1,1116.0,1,1,0,0,0,0,56.0,0,26073,1,0,0,0,0,0,0
