,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Age at sale,Garage Finish,Year Remod/Add,Full Bath,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Mas Vnr Type_BrkFace,Roof Style_Gable,MS SubClass_C030,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,House Style_2Story
558,3783.0,7,28,35.436619718309856,3,83,1,2004,1,0,0.0,1,1,1,0,0,0,0,1,0,53.0,0,0,10918,3,2,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1
559,2425.0,6,28,34.5,3,2,2,2004,1,1,662.0,2,0,0,0,1,0,0,6,1,37.0,1,0,4435,3,2,1.0,0,1,0,1,1,0,0,0,0,0,1,0,0
560,3316.0,4,24,33.81481481481482,2,52,1,1989,1,0,0.0,3,1,0,0,1,0,1,1,0,69.0,0,0,11250,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
561,3580.0,6,25,36.770833333333336,2,51,2,1958,1,0,111.0,1,0,0,0,0,0,1,6,0,69.0,0,0,14375,2,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
562,3132.0,5,10,29.607361963190183,2,100,0,1950,2,0,0.0,2,1,0,0,0,0,0,1,0,100.0,0,0,9045,3,0,0.0,0,1,0,0,1,0,0,1,1,0,1,0,1
563,4420.0,6,24,33.81481481481482,3,19,1,1989,2,1,831.0,1,0,0,0,1,1,0,6,0,97.0,0,0,10029,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
564,3465.0,6,24,30.33225806451613,3,10,3,1999,2,1,266.0,1,1,0,0,1,0,0,6,0,34.0,0,0,4060,3,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,3094.0,6,22,30.33225806451613,2,42,2,1966,1,0,312.0,4,0,0,0,1,0,1,3,0,82.0,0,0,9020,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,0
566,3613.0,5,24,29.99099099099099,2,40,2,1966,1,0,328.0,3,0,0,0,1,0,1,2,1,96.0,1,0,11777,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
567,3752.0,7,24,40.459016393442624,3,6,2,2004,2,1,2.0,1,0,0,0,1,0,0,6,1,70.0,1,0,10171,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
568,3652.0,7,24,33.87356321839081,2,28,1,1988,2,0,0.0,2,0,0,0,1,1,1,1,0,80.0,0,0,10400,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
569,2621.0,4,22,29.92105263157895,2,79,1,1950,1,1,80.0,1,1,1,0,0,0,0,4,0,52.0,0,0,6240,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
570,3092.0,6,23,31.024390243902438,2,28,2,1979,2,0,1001.0,3,1,0,0,0,0,1,6,0,69.0,0,0,12150,2,2,1.0,0,0,0,0,1,0,1,0,0,1,1,0,0
571,3371.0,8,24,36.49230769230769,3,8,1,2000,2,1,0.0,1,0,1,0,0,0,0,1,0,24.0,0,0,2645,3,2,0.0,1,0,0,1,1,0,0,0,0,0,1,0,1
572,3416.0,5,23,28.170212765957448,2,54,1,1953,2,0,587.0,1,1,1,0,0,0,1,3,0,69.0,0,0,22692,2,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
573,3149.0,7,28,29.607361963190183,2,81,1,1990,1,0,16.0,1,1,1,0,0,0,0,2,0,60.0,0,0,9600,3,2,0.0,1,1,0,0,1,0,0,0,1,0,1,0,1
574,3285.0,5,25,34.91379310344828,2,13,3,1998,2,1,791.0,1,1,0,0,1,1,0,6,1,74.0,1,0,13830,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
575,2426.0,6,24,34.5,3,6,3,2004,1,1,685.0,3,0,0,0,1,0,0,6,1,69.0,1,0,4435,3,2,1.0,0,1,0,1,1,0,0,0,0,0,1,0,0
576,2160.0,6,22,25.6231884057971,3,78,1,2007,1,0,538.0,3,1,1,0,0,0,0,5,0,69.0,0,0,5890,3,2,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0
577,3322.0,5,23,34.5,2,15,1,1995,1,1,0.0,1,1,0,0,1,0,0,1,1,112.0,1,0,10859,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
578,3789.0,8,25,39.421052631578945,3,7,2,2000,2,1,1196.0,3,1,0,0,1,0,0,6,0,41.0,0,0,5330,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
579,3536.0,4,14,29.99099099099099,2,42,0,1968,2,0,0.0,1,1,0,0,0,0,1,1,0,72.0,0,0,10778,3,2,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0
580,1210.0,4,6,28.170212765957448,2,53,0,1955,2,0,0.0,0,0,0,0,0,0,0,0,0,74.0,0,0,6845,3,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0
581,1233.0,2,13,25.6231884057971,1,99,1,1950,1,0,0.0,0,1,1,0,0,0,1,0,0,109.0,0,0,21780,3,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0
582,3586.0,7,28,40.459016393442624,3,2,2,2008,2,1,876.0,1,0,0,0,1,0,0,6,1,80.0,1,1,10307,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
583,3075.0,6,24,31.024390243902438,2,8,1,1998,2,1,897.0,1,0,0,0,1,0,0,6,1,32.0,1,0,4500,3,2,1.0,0,1,1,1,0,0,0,0,0,0,1,0,0
584,3337.0,6,22,25.6231884057971,2,49,1,1957,2,0,0.0,1,0,1,0,0,0,1,1,0,75.0,0,0,9060,3,2,0.0,0,1,0,1,1,0,0,0,0,0,1,0,0
585,2574.0,7,24,36.49230769230769,3,9,1,2000,2,1,510.0,1,0,1,0,0,0,0,4,0,24.0,0,0,2160,3,2,1.0,1,0,0,1,1,0,0,0,0,0,1,0,1
586,2541.0,5,23,31.024390243902438,2,17,1,1993,1,1,718.0,3,1,1,0,0,0,0,6,0,70.0,0,0,7669,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
587,2059.0,5,20,31.024390243902438,2,41,2,1968,1,0,510.0,1,1,0,0,1,0,1,4,0,62.0,0,0,9858,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
588,2853.0,7,21,29.607361963190183,2,89,1,1950,2,0,0.0,1,1,1,0,0,0,0,1,0,50.0,0,0,10300,2,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
589,4652.0,8,28,36.49230769230769,3,1,3,2009,2,1,0.0,1,0,0,1,1,0,0,1,1,65.0,1,0,8125,3,2,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
590,2873.0,5,22,30.33225806451613,2,49,3,1957,1,0,895.0,1,1,0,0,1,0,1,3,0,69.0,0,0,14850,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
591,3167.0,7,24,36.49230769230769,3,1,3,2007,1,1,1106.0,1,1,0,1,1,0,0,6,1,35.0,1,0,4274,2,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0
592,3690.0,6,24,33.87356321839081,2,32,2,1977,2,0,686.0,1,0,0,0,1,0,1,5,0,80.0,0,0,9650,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
593,3556.0,6,27,30.33225806451613,2,47,1,1987,1,0,594.0,1,0,0,0,1,0,1,4,0,69.0,0,0,14585,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
594,4230.0,8,24,36.49230769230769,3,2,2,2008,2,1,1078.0,3,0,0,0,1,0,0,6,1,75.0,1,1,9000,3,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
595,4548.0,7,27,33.87356321839081,2,32,2,1992,1,1,432.0,1,0,0,0,1,1,0,6,0,69.0,0,0,13774,2,2,0.0,2,0,1,1,0,0,1,0,0,0,1,0,1
596,4135.0,9,28,36.49230769230769,3,9,3,2000,2,1,1238.0,3,0,0,0,1,0,0,6,0,50.0,0,0,5119,2,2,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0
597,4401.0,8,24,40.459016393442624,3,2,2,2005,2,1,119.0,1,0,0,0,1,0,0,6,1,71.0,1,0,9254,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
598,3718.0,8,24,34.5,3,1,2,2008,2,1,872.0,3,0,0,0,1,0,0,6,1,95.0,1,0,10324,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
599,2553.0,5,22,29.99099099099099,2,67,1,1973,1,0,336.0,1,1,0,0,0,0,0,5,0,63.0,0,0,8375,3,0,1.0,1,0,0,0,1,0,1,0,1,0,1,0,0
600,4190.0,7,27,34.5,3,9,1,2001,2,1,0.0,1,0,0,0,1,0,0,1,1,75.0,1,0,9750,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
601,3091.0,7,24,33.13793103448276,3,1,2,2005,2,1,0.0,1,0,0,0,1,1,0,1,1,74.0,1,0,7632,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
602,2932.0,5,24,35.436619718309856,2,53,1,1953,1,0,841.0,2,0,0,0,1,0,1,4,0,90.0,0,0,15750,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
603,2812.0,5,24,29.99099099099099,2,44,1,2002,1,0,612.0,1,1,1,0,0,0,1,4,0,69.0,0,0,9240,2,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
604,3724.0,6,26,33.87356321839081,2,28,2,1999,2,0,903.0,1,0,0,0,1,0,1,6,0,80.0,0,0,10400,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
605,3016.0,7,25,30.33225806451613,2,41,2,1966,2,0,654.0,1,0,0,0,1,0,1,4,0,80.0,0,0,8800,3,2,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0
606,4730.0,7,29,33.13793103448276,2,18,1,1990,2,1,1085.0,1,0,0,0,1,1,0,6,0,86.0,0,0,11839,3,2,1.0,1,0,1,1,0,0,1,0,0,0,1,0,1
607,3983.0,7,24,34.5,3,6,2,2003,2,1,810.0,3,0,0,0,1,0,0,6,1,70.0,1,0,9135,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
608,3634.0,6,28,35.436619718309856,2,50,3,2004,1,1,296.0,1,1,0,0,1,0,0,5,0,90.0,0,0,14115,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
609,4786.0,7,30,40.459016393442624,3,1,2,2006,2,1,0.0,1,0,0,1,1,1,0,1,1,109.0,1,0,14154,3,2,0.0,1,0,0,1,1,0,1,0,0,0,0,0,1
610,3310.0,4,20,25.6231884057971,2,50,1,1980,1,0,967.0,1,1,1,0,0,0,1,6,0,65.0,0,0,6565,3,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
611,3728.0,6,23,30.33225806451613,2,44,1,1966,1,0,0.0,1,0,0,0,1,1,1,1,0,70.0,0,0,7700,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
612,2145.0,3,8,25.6231884057971,1,88,0,1950,1,0,0.0,1,1,0,0,0,0,0,1,0,63.0,0,0,4761,3,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0
613,4392.0,6,28,33.13793103448276,3,17,2,1993,2,1,860.0,1,0,0,0,0,1,0,6,1,87.0,1,0,12361,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
614,2631.0,5,24,34.5,2,30,1,1977,2,0,755.0,3,0,1,0,0,0,1,5,0,72.0,1,0,9720,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
615,3415.0,8,24,36.49230769230769,3,0,2,2007,2,1,24.0,1,1,0,1,1,0,0,6,1,72.0,1,0,8640,3,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
616,4816.0,5,20,28.170212765957448,2,49,1,1996,3,0,0.0,0,1,0,0,1,0,0,0,0,123.0,0,0,47007,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
617,2723.0,7,24,36.49230769230769,3,1,1,2007,2,1,0.0,1,1,1,0,0,0,0,1,1,30.0,1,0,3180,3,2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
618,3422.0,8,29,37.705882352941174,3,12,3,1996,1,1,786.0,1,1,0,0,1,0,0,6,0,38.0,0,0,14963,1,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
619,2266.0,6,21,29.92105263157895,2,82,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,50.0,0,0,5000,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
620,4915.0,8,29,40.459016393442624,3,5,3,2005,2,1,1531.0,4,0,0,0,1,0,0,6,1,129.0,1,0,16870,2,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
621,4949.0,9,29,39.421052631578945,3,2,3,2006,2,1,1249.0,4,0,0,0,1,0,0,6,1,86.0,1,1,14157,2,2,1.0,0,0,1,0,0,0,1,0,0,0,1,1,0
622,4698.0,10,30,40.459016393442624,4,3,3,2007,2,1,1172.0,4,0,0,0,1,0,0,6,0,96.0,0,1,12456,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
623,7124.0,10,31,40.459016393442624,4,5,3,2005,2,1,2146.0,4,0,0,0,1,0,0,6,0,100.0,0,1,14836,2,2,1.0,1,0,1,0,0,0,1,0,0,0,1,1,0
624,1825.0,4,19,28.170212765957448,2,58,1,1950,1,0,0.0,2,1,0,0,1,0,1,1,1,56.0,1,0,6956,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
625,3214.0,6,24,36.49230769230769,3,0,3,2009,2,1,27.0,1,1,0,1,1,0,0,6,1,75.0,1,0,7862,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,3896.0,7,27,31.024390243902438,2,12,1,1997,2,1,0.0,2,1,0,0,1,1,0,1,1,69.0,1,0,11050,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
627,3406.0,7,24,34.5,2,10,3,1999,2,1,0.0,3,1,0,0,1,1,0,1,1,57.0,1,0,8924,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
628,3657.0,6,24,30.33225806451613,2,48,2,1958,1,0,203.0,1,0,0,0,1,0,1,3,0,69.0,0,0,9610,2,2,0.0,1,0,1,1,0,0,1,0,0,0,1,0,0
629,3039.0,5,19,25.6231884057971,2,57,1,1950,1,0,420.0,1,1,0,0,1,0,1,4,0,75.0,0,0,13710,3,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0
630,3752.0,7,28,36.49230769230769,3,6,2,2005,2,1,222.0,1,1,0,0,1,1,0,6,1,100.0,1,0,12552,3,2,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1
631,3335.0,7,24,33.13793103448276,3,14,2,1995,2,1,537.0,3,0,0,0,1,1,0,6,1,43.0,1,0,14565,1,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
632,5245.0,7,24,33.87356321839081,3,30,3,1978,2,0,1206.0,1,0,0,0,1,0,1,6,0,56.0,0,0,18559,2,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
633,2616.0,5,20,28.170212765957448,2,58,1,1950,1,0,1040.0,1,1,1,0,0,0,1,5,0,68.0,0,0,10880,3,2,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0
634,2010.0,7,23,31.88235294117647,2,35,1,1975,1,0,0.0,1,1,0,0,1,0,1,1,0,24.0,0,0,2280,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
635,2005.0,1,12,31.024390243902438,2,55,1,1951,1,0,0.0,0,1,0,0,1,0,1,0,0,125.0,1,0,31250,3,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0
636,1768.0,6,15,28.170212765957448,2,17,0,1990,1,0,816.0,3,0,0,0,0,0,1,6,0,81.0,0,0,11841,3,2,1.0,0,0,0,1,1,0,1,1,0,0,1,0,0
637,4497.0,9,30,36.49230769230769,4,0,3,2009,2,1,1121.0,2,0,0,1,1,0,0,6,0,85.0,0,1,9187,3,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0
638,3874.0,5,19,35.436619718309856,2,58,1,1950,2,0,284.0,1,1,0,0,0,0,1,4,0,82.0,0,0,6270,3,2,0.0,0,0,0,0,1,0,0,0,0,0,1,1,1
639,3764.0,7,26,35.436619718309856,3,69,1,2006,1,0,341.0,1,0,0,0,1,0,1,4,1,69.0,1,0,15660,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,0
640,3151.0,7,28,37.68181818181818,3,0,3,2006,2,1,453.0,3,0,0,1,1,0,0,6,1,43.0,1,0,3087,3,2,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0
641,3506.0,7,24,34.5,3,4,2,2002,2,1,700.0,1,1,0,0,0,1,0,6,1,95.0,1,0,13450,2,2,1.0,1,0,0,0,1,0,1,0,0,1,1,0,1
642,2273.0,5,15,31.024390243902438,2,32,1,1977,2,0,0.0,0,1,0,0,1,0,1,0,0,75.0,0,0,10125,3,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
643,2004.0,4,20,29.607361963190183,3,109,1,2003,1,0,0.0,1,1,1,0,0,0,0,1,0,80.0,0,0,8146,3,0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1
644,3067.0,4,20,29.607361963190183,3,99,1,1950,2,0,0.0,1,1,1,0,0,0,0,1,1,60.0,1,0,9600,3,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
645,4717.0,8,30,39.421052631578945,3,2,3,2005,3,1,986.0,2,0,0,0,0,1,0,6,1,98.0,1,1,12328,2,2,1.0,1,0,1,0,0,0,1,0,0,1,1,0,1
646,4379.0,8,24,33.13793103448276,3,5,2,2004,2,1,516.0,4,0,0,0,1,0,0,4,1,76.0,1,0,10141,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
647,3744.0,7,27,33.13793103448276,3,8,2,2001,2,1,20.0,1,1,0,0,1,0,0,6,1,65.0,1,0,8529,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
648,3138.0,7,24,36.49230769230769,3,6,2,2003,2,1,410.0,1,1,0,0,1,1,0,6,1,65.0,1,0,8127,2,2,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1
649,3516.0,6,22,29.607361963190183,2,109,1,1950,2,0,0.0,2,1,1,0,0,0,0,1,0,70.0,0,0,8400,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
650,2732.0,5,19,29.99099099099099,2,33,2,1974,1,0,787.0,4,0,0,0,1,0,1,5,0,44.0,0,0,10751,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
651,3474.0,5,25,31.024390243902438,2,32,2,1975,1,0,1071.0,3,1,0,0,1,0,1,5,0,77.0,0,0,10010,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
652,1520.0,5,26,35.436619718309856,2,94,1,2002,1,1,365.0,1,1,1,0,0,0,0,2,0,40.0,0,0,4280,3,1,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0
653,1804.0,6,11,28.170212765957448,2,84,0,1950,1,0,0.0,1,1,0,0,0,0,0,1,0,60.0,0,0,9600,3,0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0
654,2596.0,5,20,34.5,2,34,1,1972,1,1,894.0,1,1,0,0,1,0,0,5,1,70.0,1,0,9800,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
655,2304.0,5,21,30.33225806451613,2,37,1,1971,1,0,119.0,1,1,1,0,0,0,1,3,0,63.0,0,0,7560,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
656,3738.0,4,16,29.607361963190183,2,106,1,1950,2,0,0.0,1,1,0,0,0,0,0,1,0,60.0,0,0,9600,3,0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,1
657,3351.0,6,21,31.024390243902438,2,31,3,1977,1,0,522.0,3,1,0,0,1,0,1,5,0,76.0,0,0,9880,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
658,2668.0,6,19,30.33225806451613,2,58,1,1950,1,0,280.0,1,1,0,0,1,0,1,4,1,80.0,1,0,9600,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
659,2968.0,5,20,30.33225806451613,2,50,1,1959,1,0,1148.0,1,1,0,0,1,0,1,4,0,70.0,0,0,7931,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
660,2737.0,8,24,29.607361963190183,2,83,1,1996,1,1,0.0,1,1,1,0,0,0,0,1,0,69.0,0,0,5100,3,2,0.0,0,1,1,0,0,0,0,0,0,0,1,0,1
661,4447.0,9,27,34.5,3,7,3,2002,2,1,1194.0,2,0,0,0,0,1,0,6,1,69.0,1,0,9720,2,2,1.0,1,0,0,1,1,0,1,0,0,1,1,0,1
662,2160.0,5,22,29.99099099099099,2,43,1,1967,1,0,842.0,1,1,1,0,0,0,1,5,0,70.0,0,0,8521,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
663,2508.0,5,14,28.170212765957448,2,61,0,1950,2,0,0.0,1,1,0,0,0,0,1,1,0,52.0,0,0,8741,3,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0
664,4311.0,8,26,38.604166666666664,3,12,2,1995,2,1,1456.0,1,1,0,0,1,0,0,6,0,89.0,0,0,12461,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
665,2312.0,5,20,34.5,2,30,1,1979,1,0,710.0,1,0,0,0,1,0,1,5,0,76.0,0,0,6950,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
666,3090.0,5,25,36.770833333333336,2,48,2,1959,1,0,967.0,4,1,0,0,1,0,1,4,1,115.0,1,0,16905,3,1,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
667,2488.0,6,24,35.436619718309856,2,81,1,1991,1,0,0.0,1,1,1,0,0,0,0,1,0,53.0,0,0,7155,3,0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1
668,5074.0,6,28,38.604166666666664,3,18,2,1991,2,1,704.0,1,0,0,0,1,1,0,5,0,69.0,0,0,9205,2,2,1.0,1,0,1,1,0,0,1,0,0,0,1,0,1
669,2966.0,7,24,34.91379310344828,3,0,2,2007,2,1,0.0,1,0,0,1,1,0,0,1,1,64.0,1,0,7697,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
670,3237.0,5,25,28.170212765957448,2,58,1,2002,3,0,603.0,1,1,0,0,1,0,1,6,0,78.0,0,0,7800,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
671,2619.0,5,23,30.33225806451613,2,46,2,1961,1,0,311.0,1,1,0,0,1,0,1,5,0,69.0,0,0,14357,2,2,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
672,2343.0,5,22,34.5,2,13,1,1994,1,1,495.0,1,1,0,0,1,0,0,6,1,65.0,1,0,8775,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
673,3661.0,8,24,36.49230769230769,3,9,1,1999,2,1,612.0,1,0,1,0,0,0,0,6,0,24.0,0,0,2645,3,2,1.0,1,0,0,1,1,0,0,0,0,0,1,0,1
674,2780.0,5,23,34.5,2,11,1,1995,1,1,716.0,1,1,0,0,1,0,0,5,1,43.0,1,0,13568,1,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
675,3949.0,5,24,30.33225806451613,2,49,2,1997,1,0,1277.0,4,1,0,0,1,0,1,4,0,47.0,0,0,16321,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
676,3558.0,8,24,36.49230769230769,3,0,3,2007,2,1,350.0,3,1,0,1,1,1,0,6,1,72.0,1,0,8640,3,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
677,1968.0,4,22,27.416666666666668,2,35,2,1973,1,0,437.0,4,1,0,0,0,0,1,6,0,21.0,0,0,1596,3,2,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0
678,2903.0,5,23,30.33225806451613,2,49,2,1958,1,0,625.0,1,1,0,0,1,0,1,3,0,70.0,0,0,7315,3,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
679,2659.0,3,19,29.607361963190183,2,101,1,1950,1,0,0.0,2,1,1,0,0,0,0,1,0,42.0,0,0,7614,3,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
680,3046.0,5,23,30.33225806451613,2,43,2,1966,1,0,740.0,2,0,0,0,1,0,1,4,0,69.0,0,0,11000,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,0
681,3313.0,8,23,29.607361963190183,3,97,1,1999,2,0,0.0,1,1,1,0,0,0,0,1,1,69.0,1,0,10337,2,2,0.0,1,1,1,0,0,0,0,0,1,0,1,0,1
682,6431.0,10,30,40.459016393442624,4,1,3,2008,2,1,1636.0,3,0,0,1,1,0,0,6,0,114.0,0,0,14803,3,2,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0
683,2257.0,4,22,25.6231884057971,2,70,1,1950,1,0,285.0,1,1,1,0,0,0,0,5,0,50.0,0,0,8765,3,2,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0
684,5384.0,8,27,38.604166666666664,3,9,2,2000,2,1,1173.0,2,0,0,0,0,1,0,6,1,106.0,1,0,12720,3,2,1.0,1,0,0,1,1,0,1,0,0,1,1,0,1
685,6237.0,9,30,36.49230769230769,4,4,3,2006,2,1,2158.0,4,0,0,0,1,0,0,6,1,85.0,1,1,11128,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
686,3402.0,6,18,25.6231884057971,2,82,1,1950,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,5160,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
687,2766.0,6,23,33.13793103448276,3,1,1,2005,1,1,0.0,1,1,1,0,0,0,0,1,1,63.0,1,0,13072,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
688,2706.0,5,22,30.33225806451613,2,40,1,1968,1,0,732.0,1,1,0,0,1,1,1,2,0,73.0,0,0,8814,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
689,2697.0,5,15,28.170212765957448,2,98,0,1991,1,0,969.0,4,1,0,0,0,0,1,6,0,70.0,0,0,7000,3,0,1.0,0,0,0,0,1,0,1,1,0,0,1,0,1
690,2282.0,5,20,29.5625,2,65,1,1979,1,0,485.0,1,1,1,0,0,0,1,5,0,59.0,0,0,4484,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
691,2468.0,6,24,33.13793103448276,2,12,3,1994,2,1,274.0,1,1,0,0,1,1,0,5,1,69.0,1,0,9019,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
692,1152.0,3,11,25.6231884057971,2,90,0,1950,1,1,0.0,1,1,0,0,0,0,0,1,0,60.0,0,0,8520,3,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0
693,4200.0,8,24,36.49230769230769,3,1,2,2008,2,1,0.0,1,0,0,0,1,0,0,1,1,92.0,1,1,11932,3,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
694,4985.0,7,25,33.81481481481482,2,36,1,2002,2,0,1219.0,4,0,0,0,1,0,1,6,0,69.0,0,1,115149,1,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
